id,name,brand_name,category_name,sub_category_name,slug,thumb_image,qty,sku,price,offer_price,offer_start_price,offer_end_price,product_type,status,is_approved,short_description,long_description,seo_title,seo_description,created_at
47,"Apple iPad 10th Generation Tablet",Apple,"Mobile Phones",Tablet,apple-ipad-10th-generation-tablet,"uploads/2026-03-09_1773069604_69aee52441248_apple ipad 10th generation tablet-2.jpeg",35,APP-MOB-TAB-006,449,409,2026-03-08,2026-03-24,best,1,1,"<b>Apple iPad 10th Generation Tablet</b><p>Versatile tablet built for study, creativity, browsing, and smooth app performance.</p>","<b>Apple iPad 10th Generation Tablet</b><p>This tablet provides a balanced combination of portability, screen clarity, and reliable everyday performance. It works well for note taking, learning, content viewing, and casual productivity.</p><p>A strong choice for users who want a premium and flexible tablet experience.</p>","Apple iPad 10th Generation Tablet","Shop Apple iPad 10th Generation Tablet for study, creativity, and smooth daily performance.","2026-03-08 11:48:52"
48,"Xiaomi Pad 6 Tablet",Xiaomi,"Mobile Phones",Tablet,xiaomi-pad-6-tablet,"uploads/2026-03-09_1773069702_69aee586a3f17_xiaomi pad 6 tablet.jpg",38,XIA-MOB-TAB-007,329,289,2026-03-08,2026-03-27,top,1,1,"<b>Xiaomi Pad 6 Tablet</b><p>High value tablet designed for streaming, work, and portable everyday productivity.</p>","<b>Xiaomi Pad 6 Tablet</b><p>This tablet combines clear display quality, smooth operation, and portable convenience for users who want a flexible daily device. It supports entertainment, online meetings, and casual digital work.</p><p>A solid option for customers looking for useful tablet performance at a competitive price.</p>","Xiaomi Pad 6 Tablet","Shop Xiaomi Pad 6 Tablet with clear display and reliable daily tablet performance.","2026-03-08 11:48:52"
49,"Apple Clear MagSafe Phone Case",Apple,"Mobile Phones","Phone Case",apple-clear-magsafe-phone-case,"uploads/2026-03-09_1773069787_69aee5db6b8d6_apple clear magsafe phone case-1.webp",100,APP-MOB-CAS-008,39,32,2026-03-08,2026-03-28,featured,1,1,"<b>Apple Clear MagSafe Phone Case</b><p>Protective phone case with slim design and practical everyday durability.</p>","<b>Apple Clear MagSafe Phone Case</b><p>This phone case is designed to protect the device while preserving a slim and clean appearance. It offers reliable daily protection against scratches and minor impacts while maintaining comfortable handling.</p><p>A useful accessory for users who want simple protection without bulky design.</p>","Apple Clear MagSafe Phone Case","Shop Apple Clear MagSafe Phone Case with slim protection and clean transparent design.","2026-03-08 11:48:52"
50,"Samsung Silicone Protective Phone Case",Samsung,"Mobile Phones","Phone Case",samsung-silicone-protective-phone-case,"uploads/2026-03-09_1773069880_69aee638475ff_samsung silicone protective phone case=1.jpg",110,SAM-MOB-CAS-009,25,20,2026-03-08,2026-03-27,top,1,1,"<b>Samsung Silicone Protective Phone Case</b><p>Soft touch phone case made for comfortable grip and everyday protection.</p>","<b>Samsung Silicone Protective Phone Case</b><p>This phone case provides lightweight protection with a soft silicone feel that improves grip and comfort. It helps protect against scratches, minor drops, and daily wear while keeping the device easy to use.</p><p>A practical protective accessory for regular mobile use.</p>","Samsung Silicone Protective Phone Case","Shop Samsung Silicone Protective Phone Case with soft touch grip and daily protection.","2026-03-08 11:48:52"
51,"Xiaomi Shockproof Phone Case",Xiaomi,"Mobile Phones","Phone Case",xiaomi-shockproof-phone-case,"uploads/2026-03-09_1773069959_69aee687b994b_xiaomi shockproof phone case.jpg",95,XIA-MOB-CAS-010,19,15,2026-03-08,2026-03-26,featured,1,1,"<b>Xiaomi Shockproof Phone Case</b><p>Durable phone case designed for impact resistance and reliable everyday device protection.</p>","<b>Xiaomi Shockproof Phone Case</b><p>This phone case offers reinforced protection with a secure fit and practical daily durability. It helps reduce damage from light drops and scratches while maintaining comfortable access to the phone.</p><p>A useful option for users who want stronger device safety in active daily use.</p>","Xiaomi Shockproof Phone Case","Shop Xiaomi Shockproof Phone Case with durable protection and secure everyday fit.","2026-03-08 11:48:52"
54,"Xiaomi Fast Charging Phone Battery Pack",Xiaomi,"Mobile Phones",Battery,xiaomi-fast-charging-phone-battery-pack,"uploads/2026-03-09_1773070193_69aee77135565_xiaomi fast charging phone battery pack-1.jpg",75,XIA-MOB-BAT-013,29,24,2026-03-08,2026-03-28,featured,1,1,"<b>Xiaomi Fast Charging Phone Battery Pack</b><p>Rechargeable battery accessory built for extended mobile power and convenient backup charging.</p>","<b>Xiaomi Fast Charging Phone Battery Pack</b><p>This battery pack is designed to support mobile users who need additional power during travel, work, or heavy daily usage. It provides practical backup charging and dependable energy support for compatible devices.</p><p>A useful mobile accessory for users who prioritize battery convenience and portability.</p>","Xiaomi Fast Charging Phone Battery Pack","Shop Xiaomi Fast Charging Phone Battery Pack for portable power and backup mobile charging.","2026-03-08 11:48:52"
56,"Apple Magnetic Battery Pack",Apple,"Mobile Phones",Battery,apple-magnetic-battery-pack,"uploads/2026-03-09_1773070338_69aee80233800_apple magnetic battery pack.webp",55,APP-MOB-BAT-015,69,59,2026-03-08,2026-03-25,best,1,1,"<b>Apple Magnetic Battery Pack</b><p>Compact battery pack designed for convenient portable charging and daily mobile power support.</p>","<b>Apple Magnetic Battery Pack</b><p>This magnetic battery pack offers practical charging support for compatible Apple devices while keeping portability and convenience in focus. It is suitable for travel, office use, and daily routines where extra battery life is needed.</p><p>A clean and practical charging accessory for modern smartphone users.</p>","Apple Magnetic Battery Pack","Shop Apple Magnetic Battery Pack for portable charging and convenient daily battery support.","2026-03-08 11:48:52"
57,"Samsung Galaxy Watch 6 Smart Watch",Samsung,Electronics,"Smart Watch",samsung-galaxy-watch-6-smart-watch,"uploads/2026-03-09_1773070455_69aee8771c9ac_samsung galaxy watch 6 smart watch-2.jpg",65,SAM-ELE-SMW-001,299,259,2026-03-08,2026-03-26,featured,1,1,"<b>Samsung Galaxy Watch 6 Smart Watch</b><p>Modern smart watch designed for fitness tracking, daily notifications, and comfortable wearable use.</p>","<b>Samsung Galaxy Watch 6 Smart Watch</b><p>This smart watch combines stylish wearable design with practical daily features such as activity tracking, health monitoring, and smartphone notifications. It is suitable for users who want convenience, connectivity, and everyday smart support.</p><p>A reliable option for customers looking for a balanced smartwatch experience with fitness-focused functionality.</p>","Samsung Galaxy Watch 6 Smart Watch","Shop Samsung Galaxy Watch 6 Smart Watch with fitness tracking and smart daily connectivity.","2026-03-08 12:00:26"
58,"Xiaomi Smart Fitness Watch Pro",Xiaomi,Electronics,"Smart Watch",xiaomi-smart-fitness-watch-pro,"uploads/2026-03-09_1773070566_69aee8e65c6d1_xiaomi smart fitness watch pro-2.jpg",90,XIA-ELE-SMW-002,159,129,2026-03-08,2026-03-27,featured,1,1,"<b>Xiaomi Smart Fitness Watch Pro</b><p>Smart fitness watch designed for activity tracking, notifications, and everyday wearable comfort.</p>","<b>Xiaomi Smart Fitness Watch Pro</b><p>This smartwatch offers practical health monitoring, step tracking, and daily notification features in a lightweight wearable design. It is ideal for users who want a balance of fitness support and mobile connectivity.</p>","Xiaomi Smart Fitness Watch Pro","Shop Xiaomi Smart Fitness Watch Pro with activity tracking and everyday smart wearable features.","2026-03-08 12:03:01"
59,"Sony PlayStation 5 Gaming Console",Sony,Electronics,"Gaming console",sony-playstation-5-gaming-console,"uploads/2026-03-09_1773070641_69aee931a161c_sony playstation 5 gaming console-2.jpg",35,SON-ELE-CON-003,499,459,2026-03-08,2026-03-26,best,1,1,"<b>Sony PlayStation 5 Gaming Console</b><p>Next-generation gaming console built for immersive graphics, fast performance, and advanced gameplay.</p>","<b>Sony PlayStation 5 Gaming Console</b><p>The PlayStation 5 delivers high-speed performance, realistic graphics, and an immersive gaming experience. It supports advanced gameplay mechanics and modern entertainment features.</p>","Sony PlayStation 5 Gaming Console","Shop Sony PlayStation 5 Gaming Console with powerful performance and immersive gaming experience.","2026-03-08 12:05:03"
60,"Sony PlayStation 5 DualSense Controller",Sony,Electronics,"Gaming console",sony-playstation-5-dualsense-controller,"uploads/2026-03-09_1773070731_69aee98b410bc_sony playstation 5 dualsense controller.jpeg",80,SON-ELE-CON-004,69,59,2026-03-08,2026-03-28,top,1,1,"<b>DualSense Controller</b><p>Advanced wireless gaming controller designed for immersive PlayStation gameplay.</p>","<b>Sony PlayStation 5 DualSense Controller</b><p>This wireless controller offers precise controls, responsive feedback, and ergonomic comfort for extended gaming sessions.</p>","Sony PlayStation 5 DualSense Controller","Shop Sony PlayStation 5 DualSense Controller with responsive gaming control and ergonomic design.","2026-03-08 12:05:29"
61,"Sony Spider-Man 2 PS5 Game Disc",Sony,Electronics,"Game Disc",sony-spider-man-2-ps5-game-disc,"uploads/2026-03-09_1773070868_69aeea149ba06_sony spider-man 2 ps5 game disc.jpeg",120,SON-ELE-GME-005,59,49,2026-03-08,2026-03-29,featured,1,1,"<b>Spider-Man 2 PS5 Game Disc</b><p>Action adventure game delivering cinematic gameplay and immersive storytelling.</p>","<b>Sony Spider-Man 2 PS5 Game Disc</b><p>This PlayStation 5 game offers high-speed action, cinematic storytelling, and engaging superhero gameplay.</p>","Sony Spider-Man 2 PS5 Game Disc","Shop Spider-Man 2 PS5 Game Disc with immersive action and exciting gameplay.","2026-03-08 12:05:45"
62,"Sony Gran Turismo 7 PS5 Game Disc",Sony,Electronics,"Game Disc",sony-gran-turismo-7-ps5-game-disc,"uploads/2026-03-09_1773071749_69aeed85d00c7_sony gran turismo 7 ps5 game disc.webp",110,SON-ELE-GME-006,59,48,2026-03-08,2026-03-27,top,1,1,"<b>Gran Turismo 7 PS5 Game Disc</b><p>Racing simulation game designed for realistic driving and competitive gameplay.</p>","<b>Sony Gran Turismo 7 PS5 Game Disc</b><p>This racing simulation game provides detailed driving physics, immersive tracks, and competitive racing gameplay.</p>","Sony Gran Turismo 7 PS5 Game Disc","Shop Gran Turismo 7 PS5 Game Disc with realistic racing gameplay and immersive tracks.","2026-03-08 12:05:59"
63,"Xiaomi Redmi Smart Watch Lite",Xiaomi,Electronics,"Smart Watch",xiaomi-redmi-smart-watch-lite,"uploads/2026-03-09_1773071813_69aeedc5e81a0_xiaomi redmi smart watch lite-2.jpg",95,XIA-ELE-SMW-007,129,99,2026-03-08,2026-03-28,featured,1,1,"<b>Xiaomi Redmi Smart Watch Lite</b><p>Lightweight smartwatch designed for fitness tracking and everyday smart notifications.</p>","<b>Xiaomi Redmi Smart Watch Lite</b><p>This smartwatch provides essential health monitoring, step tracking, and message notifications in a comfortable wearable design. It is ideal for daily activity tracking and casual smartwatch users.</p>","Xiaomi Redmi Smart Watch Lite","Shop Xiaomi Redmi Smart Watch Lite with health tracking and daily smart features.","2026-03-08 12:07:33"
64,"Samsung Galaxy Fit 3 Smart Fitness Band",Samsung,Electronics,"Smart Watch",samsung-galaxy-fit-3-smart-fitness-band,"uploads/2026-03-09_1773071880_69aeee08b8cea_samsung galaxy fit 3 smart fitness band.jpg",120,SAM-ELE-SMW-008,89,69,2026-03-08,2026-03-27,top,1,1,"<b>Samsung Galaxy Fit 3</b><p>Fitness tracker built for health monitoring and daily activity tracking.</p>","<b>Samsung Galaxy Fit 3 Smart Fitness Band</b><p>This smart fitness band helps track workouts, daily steps, heart rate, and sleep patterns while maintaining a lightweight wearable design.</p>","Samsung Galaxy Fit 3 Smart Fitness Band","Shop Samsung Galaxy Fit 3 Smart Fitness Band with reliable activity and health tracking.","2026-03-08 12:07:59"
65,"Sony PlayStation 5 Digital Edition Console",Sony,Electronics,"Gaming console",sony-playstation-5-digital-edition-console,"uploads/2026-03-09_1773072014_69aeee8edf76b_sony playstation 5 digital edition console.jpg",30,SON-ELE-CON-009,449,409,2026-03-08,2026-03-27,best,1,1,"<b>PlayStation 5 Digital Edition</b><p>Next generation digital gaming console designed for immersive gameplay.</p>","<b>Sony PlayStation 5 Digital Edition</b><p>This console delivers fast load speeds, immersive graphics, and smooth gaming performance without requiring physical game discs.</p>","Sony PlayStation 5 Digital Edition","Shop Sony PlayStation 5 Digital Edition Console for high performance gaming.","2026-03-08 12:08:48"
66,"Sony Horizon Forbidden West PS5 Game Disc",Sony,Electronics,"Game Disc",sony-horizon-forbidden-west-ps5-game-disc,"uploads/2026-03-09_1773072089_69aeeed919394_sony horizon forbidden west ps5 game disc.jpg",85,SON-ELE-GME-010,69,59,2026-03-08,2026-03-27,featured,1,1,"<b>Horizon Forbidden West PS5 Disc</b><p>Open world adventure game with cinematic storytelling and immersive gameplay.</p>","<b>Sony Horizon Forbidden West PS5 Game Disc</b><p>This action adventure game offers expansive exploration, advanced combat mechanics, and a rich narrative experience.</p>","Sony Horizon Forbidden West PS5 Game Disc","Shop Horizon Forbidden West PS5 Game Disc for immersive adventure gameplay.","2026-03-08 12:09:04"
67,"Sony God of War Ragnarok PS5 Game Disc",Sony,Electronics,"Game Disc",sony-god-of-war-ragnarok-ps5-game-disc,"uploads/2026-03-09_1773072170_69aeef2a938c6_sony god of war ragnarok ps5 game disc.webp",90,SON-ELE-GME-011,69,57,2026-03-08,2026-03-27,top,1,1,"Sony God of War Ragnarok PS5 game disc with action adventure gameplay and strong story experience.","Sony God of War Ragnarok PS5 game disc. This edition offers action adventure gameplay, cinematic combat, and a story driven journey. It is a strong choice for players who enjoy mythological themes, character progression, and console game collection.","Sony God of War Ragnarok PS5 Game Disc","Shop God of War Ragnarok PS5 Game Disc with cinematic gameplay.","2026-03-08 12:09:18"
68,"Sony Final Fantasy XVI PS5 Game Disc",Sony,Electronics,"Game Disc",sony-final-fantasy-xvi-ps5-game-disc,"uploads/2026-03-09_1773072246_69aeef762a5f9_sony final fantasy xvi ps5 game disc.jpeg",80,SON-ELE-GME-012,69,58,2026-03-08,2026-03-28,featured,1,1,"<b>Final Fantasy XVI PS5 Game Disc</b><p>Fantasy action role playing game with deep storytelling and combat mechanics.</p>","<b>Sony Final Fantasy XVI PS5 Game Disc</b><p>This RPG delivers cinematic storytelling, immersive worlds, and dynamic combat designed for modern PlayStation gaming.</p>","Sony Final Fantasy XVI PS5 Game Disc","Shop Final Fantasy XVI PS5 Game Disc with epic RPG gameplay.","2026-03-08 12:09:31"
69,"Sony EA Sports FC 24 PS5 Game Disc",Sony,Electronics,"Game Disc",sony-ea-sports-fc-24-ps5-game-disc,"uploads/2026-03-09_1773072279_69aeef97838b4_sony ea sports fc 24 ps5 game disc.jpeg",110,SON-ELE-GME-013,69,56,2026-03-08,2026-03-27,best,1,1,"<b>EA Sports FC 24 PS5 Game Disc</b><p>Football simulation game designed for realistic gameplay and competitive matches.</p>","<b>Sony EA Sports FC 24 PS5 Game Disc</b><p>This sports game delivers advanced football simulation mechanics, realistic teams, and immersive match experiences.</p>","Sony EA Sports FC 24 PS5 Game Disc","Shop EA Sports FC 24 PS5 Game Disc with realistic football gameplay.","2026-03-08 12:09:46"
