product_id,product_name,brand_name,category_name,sub_category_name,slug,thumb_image,qty,sku,price,offer_price,offer_start_price,offer_end_price,product_type,status,is_approved,short_description,long_description,seo_title,seo_description,created_at
197,samsung galaxy s25 ultra smartphone,Samsung,Mobile Phones,Phone,samsung-galaxy-s25-ultra-smartphone,uploads/2026-03-15_1773586558_69b6c87ec4596_1760541649-samsung-galaxy-s25-fe-68efbbaacb80b.jpg,50,sam-mob-phn-039,1199,1129,2026-03-08,2026-03-29,best,1,1,samsung galaxy s25 ultra smartphonepremium samsung flagship smartphone designed for advanced photography and high performance.,"samsung galaxy s25 ultra smartphonethis flagship device offers powerful hardware, advanced camera technology, and large display capability for professional level smartphone use.a top tier samsung device for users who want maximum performance.",samsung galaxy s25 ultra smartphone,shop samsung galaxy s25 ultra smartphone with powerful flagship performance.,2026-03-14 13:34:31
198,samsung galaxy z flip 3 smartphone,Samsung,Mobile Phones,Phone,samsung-galaxy-z-flip-3-smartphone,uploads/2026-03-15_1773586433_69b6c801ca6ff_Samsung-Galaxy-Z-Flip-3-5G-128GB-Factory-Unlocked-Cellphone_a75abc76-bc49-4fb6-b5f7-55ec89dfeb3b.e1db538ed44b4b1eeb37c8d6ebb3aa65.jpeg.webp,80,sam-mob-phn-040,699,649,2026-03-08,2026-03-29,top,1,1,samsung galaxy z flip 3 smartphonebalanced samsung smartphone designed for daily communication and entertainment.,samsung galaxy z filp 3 smartphonethis smartphone provides reliable samsung performance with clear display quality and strong everyday usability.a solid option for customers who want dependable samsung smartphone performance.,samsung galaxy z flip 3 smartphone,buy samsung galaxy z flip 3 smartphone with dependable performance and modern mobile capability.,2026-03-14 13:34:31
199,samsung galaxy z flip 6 smartphone,Samsung,Mobile Phones,Phone,samsung-galaxy-z-flip-6-smartphone,uploads/2026-03-14_1773516864_69b5b840cdacd_Samsung Galaxy Z Flip 6 Smartphone.jpg,45,sam-mob-phn-041,1099,1039,2026-03-08,2026-03-29,featured,1,1,samsung galaxy z flip 6 smartphonefoldable samsung smartphone designed for modern style and innovative mobile experience.,samsung galaxy z flip 6 smartphonethis smartphone features a foldable display and premium samsung design suitable for users who want unique smartphone styling and strong everyday performance.a fashionable flagship samsung device for modern smartphone users.,samsung galaxy z flip 6 smartphone,shop samsung galaxy z flip 6 smartphone with innovative foldable display and premium design.,2026-03-14 13:34:31
200,samsung galaxy s24 fe smartphone,Samsung,Mobile Phones,Phone,samsung-galaxy-s24-fe-smartphone,uploads/2026-03-14_1773516901_69b5b865149f7_Samsung Galaxy S24 FE Smartphone.webp,75,sam-mob-phn-042,649,599,2026-03-08,2026-03-29,top,1,1,samsung galaxy s24 fe smartphonefan edition samsung smartphone built for balanced performance and everyday reliability.,"samsung galaxy s24 fe smartphonethis smartphone offers flagship inspired features with practical pricing and dependable daily performance for communication, entertainment, and productivity.a strong option for samsung fans looking for value.",samsung galaxy s24 fe smartphone,buy samsung galaxy s24 fe smartphone with reliable samsung performance and modern design.,2026-03-14 13:34:31
201,apple ipad 11th generation tablet,Apple,Mobile Phones,Tablet,apple-ipad-11th-generation-tablet,uploads/2026-03-14_1773516922_69b5b87a27aef_Apple iPad 11th Generation Tablet.webp,60,app-tab-043,449,419,2026-03-08,2026-03-29,featured,1,1,"apple ipad 11th generation tabletversatile tablet designed for productivity, entertainment, and everyday digital tasks.","apple ipad 11th generation tabletthis tablet delivers a smooth apple experience for browsing, streaming, studying, and creative tasks. it features a responsive touchscreen and strong battery performance for daily use.a reliable device for students, professionals, and casual tablet users.",apple ipad 11th generation tablet,"shop apple ipad 10th generation tablet for productivity, entertainment, and everyday digital convenience.",2026-03-14 13:36:36
202,apple ipad air m2 tablet,Apple,Mobile Phones,Tablet,apple-ipad-air-m2-tablet,uploads/2026-03-14_1773516954_69b5b89ab6706_Apple iPad Air M2 Tablet.jpg,55,app-tab-044,699,659,2026-03-08,2026-03-29,best,1,1,"apple ipad air m2 tabletpowerful tablet designed for creativity, productivity, and advanced everyday use.","apple ipad air m2 tabletthis tablet provides strong processing performance suitable for creative work, multitasking, and immersive media consumption.a premium tablet choice for users who want powerful performance in a lightweight design.",apple ipad air m2 tablet,buy apple ipad air m2 tablet with powerful performance and sleek modern design.,2026-03-14 13:36:36
203,apple ipad mini 6 tablet,Apple,Mobile Phones,Tablet,apple-ipad-mini-6-tablet,uploads/2026-03-14_1773516979_69b5b8b377cf7_Apple iPad Mini 6 Tablet.jpeg,50,app-tab-045,499,459,2026-03-08,2026-03-29,top,1,1,"apple ipad mini 6 tabletcompact tablet designed for portability, reading, and casual productivity.","apple ipad mini 6 tabletthis small form tablet offers excellent portability and strong apple ecosystem integration for browsing, note taking, and travel convenience.a great tablet option for users who prefer compact devices.",apple ipad mini 6 tablet,shop apple ipad mini 6 tablet with compact design and reliable everyday performance.,2026-03-14 13:36:36
205,apple ipad pro 13 inch tablet,Apple,Mobile Phones,Tablet,apple-ipad-pro-13-inch-tablet,uploads/2026-03-14_1773517005_69b5b8cdbd628_Apple iPad Pro 11 Inch Tablet.jpg,35,app-tab-047,1199,1129,2026-03-08,2026-03-29,best,1,1,apple ipad pro 13 inch tabletlarge premium tablet designed for professional productivity and immersive display experience.,"apple ipad pro 13 inch tabletthis tablet features a large display and powerful hardware suitable for advanced creative work, productivity applications, and multimedia editing.a flagship apple tablet for demanding professional users.",apple ipad pro 13 inch tablet,shop apple ipad pro 13 inch tablet with powerful performance and large professional display.,2026-03-14 13:36:36
206,samsung galaxy tab s10 tablet,Samsung,Mobile Phones,Tablet,samsung-galaxy-tab-s10-tablet,uploads/2026-03-14_1773517492_69b5bab4ec214_Samsung Galaxy Tab S10 Tablet.jpeg,60,sam-tab-048,799,749,2026-03-08,2026-03-29,featured,1,1,samsung galaxy tab s10 tabletmodern android tablet designed for productivity and multimedia entertainment.,"samsung galaxy tab s10 tabletthis tablet offers a bright display, responsive performance, and smooth android multitasking capability.a versatile samsung tablet for everyday productivity and entertainment.",samsung galaxy tab s10 tablet,shop samsung galaxy tab s10 tablet with powerful performance and premium display.,2026-03-14 13:36:36
207,samsung galaxy tab s10 plus tablet,Samsung,Mobile Phones,Tablet,samsung-galaxy-tab-s10-plus-tablet,uploads/2026-03-14_1773517516_69b5bacc53a60_Samsung Galaxy Tab S10 Tablet.jpg,55,sam-tab-049,999,949,2026-03-08,2026-03-29,best,1,1,samsung galaxy tab s10 plus tabletlarge display tablet designed for multitasking and immersive entertainment.,"samsung galaxy tab s10 plus tabletthis tablet features a large high resolution display suitable for streaming, productivity tasks, and creative workflows.a strong samsung tablet for advanced daily use.",samsung galaxy tab s10 plus tablet,buy samsung galaxy tab s10 plus tablet with premium performance and large display.,2026-03-14 13:36:36
208,samsung galaxy tab s9 fe tablet,Samsung,Mobile Phones,Tablet,samsung-galaxy-tab-s9-fe-tablet,uploads/2026-03-14_1773517528_69b5bad86dd2a_Samsung Galaxy Tab S9 FE Tablet.webp,70,sam-tab-050,549,509,2026-03-08,2026-03-29,top,1,1,samsung galaxy tab s9 fe tabletfan edition tablet designed for reliable performance and everyday tasks.,"samsung galaxy tab s9 fe tabletthis tablet offers balanced performance and a comfortable viewing experience suitable for study, browsing, and media consumption.a practical samsung tablet for daily digital activities.",samsung galaxy tab s9 fe tablet,shop samsung galaxy tab s9 fe tablet for everyday productivity and entertainment.,2026-03-14 13:36:36
209,samsung galaxy tab a10 tablet,Samsung,Mobile Phones,Tablet,samsung-galaxy-tab-a10-tablet,uploads/2026-03-14_1773517551_69b5baefad524_Samsung Galaxy Tab A10 Tablet.jpg,85,sam-tab-051,249,219,2026-03-08,2026-03-29,top,1,1,samsung galaxy tab a10 tabletaffordable tablet designed for casual browsing and everyday digital use.,"samsung galaxy tab a10 tabletthis tablet offers practical performance suitable for reading, streaming, browsing, and light productivity tasks.a budget friendly samsung tablet for daily use.",samsung galaxy tab a10 tablet,buy samsung galaxy tab a9 tablet for simple and reliable everyday tablet use.,2026-03-14 13:36:36
210,samsung galaxy tab s8 ultra tablet,Samsung,Mobile Phones,Tablet,samsung-galaxy-tab-s8-ultra-tablet,uploads/2026-03-14_1773517577_69b5bb0947ede_Samsung Galaxy Tab S8 Ultra Tablet.jpg,40,sam-tab-052,1099,1039,2026-03-08,2026-03-29,best,1,1,samsung galaxy tab s8 ultra tablethigh end samsung tablet designed for creative professionals and advanced multitasking.,"samsung galaxy tab s8 ultra tabletthis flagship tablet offers a massive display, strong performance, and advanced multitasking capabilities for professional productivity and multimedia creation.a powerful device for users who want a premium android tablet experience.",samsung galaxy tab s8 ultra tablet,shop samsung galaxy tab s8 ultra tablet with flagship performance and ultra large display.,2026-03-14 13:36:36
211,apple watch series 9 gps smartwatch,Apple,Electronics,Smart Watch,apple-watch-series-9-gps-smartwatch,uploads/2026-03-14_1773517598_69b5bb1ed01d3_Apple Watch Series 9 GPS Smartwatch.jpg,60,app-smt-053,399,369,2026-03-08,2026-03-29,featured,1,1,"apple watch series 9 gps smartwatchadvanced smartwatch designed for fitness tracking, notifications, and seamless apple ecosystem integration.","apple watch series 9 gps smartwatchthis smartwatch offers accurate health tracking, activity monitoring, and smooth connectivity with apple devices. it is suitable for fitness enthusiasts and everyday productivity.a powerful smartwatch for modern daily lifestyles.",apple watch series 9 gps smartwatch,buy apple watch series 9 gps smartwatch for fitness tracking and smart notifications.,2026-03-14 13:53:52
212,apple watch series 9 cellular smartwatch,Apple,Electronics,Smart Watch,apple-watch-series-9-cellular-smartwatch,uploads/2026-03-14_1773517670_69b5bb663d9c3_Apple Watch Series 9 Cellular Smartwatch.webp,50,app-smt-054,499,459,2026-03-08,2026-03-29,best,1,1,apple watch series 9 cellular smartwatchpremium smartwatch with independent cellular connectivity.,"apple watch series 9 cellular smartwatchthis smartwatch enables calling, messaging, and streaming without needing a nearby phone. ideal for active lifestyles and fitness tracking.",apple watch series 9 cellular smartwatch,shop apple watch series 9 cellular smartwatch with advanced connectivity.,2026-03-14 13:53:52
213,apple watch ultra 2 smartwatch,Apple,Electronics,Smart Watch,apple-watch-ultra-2-smartwatch,uploads/2026-03-14_1773517696_69b5bb80714bb_Apple Watch Ultra 2 Smartwatch.jpg,35,app-smt-055,799,749,2026-03-08,2026-03-29,best,1,1,apple watch ultra 2 smartwatchrugged premium smartwatch designed for outdoor sports and extreme conditions.,"apple watch ultra 2 smartwatchthis smartwatch offers long battery life, gps accuracy, and durable construction for hiking, diving, and adventure activities.",apple watch ultra 2 smartwatch,shop apple watch ultra 2 for adventure and outdoor performance.,2026-03-14 13:53:52
214,apple watch se 2nd generation smartwatch,Apple,Electronics,Smart Watch,apple-watch-se-2nd-generation-smartwatch,uploads/2026-03-14_1773517723_69b5bb9bd45f2_Apple Watch SE 2nd Generation Smartwatch.jpg,70,app-smt-056,249,219,2026-03-08,2026-03-29,top,1,1,apple watch se 2nd generation smartwatchaffordable smartwatch with essential apple fitness features.,"apple watch se 2nd generation smartwatchthis smartwatch delivers reliable activity tracking, notifications, and apple ecosystem integration at an accessible price point.",apple watch se 2nd generation smartwatch,buy apple watch se 2nd generation for affordable smart fitness tracking.,2026-03-14 13:53:52
215,apple watch series 8 smartwatch,Apple,Electronics,Smart Watch,apple-watch-series-8-smartwatch,uploads/2026-03-14_1773517753_69b5bbb9eff98_Apple Watch Series 8 Smartwatch.jpg,55,app-smt-057,429,389,2026-03-08,2026-03-29,featured,1,1,apple watch series 8 smartwatchreliable smartwatch designed for health monitoring and daily productivity.,"apple watch series 8 smartwatchthis smartwatch offers advanced health features including heart monitoring, sleep tracking, and seamless integration with apple devices.",apple watch series 8 smartwatch,shop apple watch series 8 smartwatch with powerful health monitoring features.,2026-03-14 13:53:52
216,samsung galaxy watch 6 smartwatch,Samsung,Electronics,Smart Watch,samsung-galaxy-watch-6-smartwatch,uploads/2026-03-14_1773517792_69b5bbe0c295e_Samsung Galaxy Watch 6 Smartwatch.jpg,65,sam-smt-058,329,299,2026-03-08,2026-03-29,featured,1,1,samsung galaxy watch 6 smartwatchmodern smartwatch with advanced fitness tracking and smooth performance.,"samsung galaxy watch 6 smartwatchthis smartwatch provides health monitoring, sleep tracking, and smart notifications for android users.",samsung galaxy watch 6 smartwatch,buy samsung galaxy watch 6 with advanced fitness tracking.,2026-03-14 13:53:52
217,samsung galaxy watch 6 classic smartwatch,Samsung,Electronics,Smart Watch,samsung-galaxy-watch-6-classic-smartwatch,uploads/2026-03-14_1773517833_69b5bc09d6ae6_Samsung Galaxy Watch 6 Classic Smartwatch.jpeg,55,sam-smt-059,399,359,2026-03-08,2026-03-29,best,1,1,samsung galaxy watch 6 classic smartwatchpremium smartwatch with rotating bezel and elegant design.,samsung galaxy watch 6 classic smartwatchthis smartwatch combines traditional watch styling with modern fitness and health tracking features.,samsung galaxy watch 6 classic smartwatch,shop samsung galaxy watch 6 classic with rotating bezel design.,2026-03-14 13:53:52
218,samsung galaxy watch 5 pro smartwatch,Samsung,Electronics,Smart Watch,samsung-galaxy-watch-5-pro-smartwatch,uploads/2026-03-14_1773517877_69b5bc351c1f5_Samsung Galaxy Watch 5 Pro Smartwatch.jpg,45,sam-smt-060,449,409,2026-03-08,2026-03-29,best,1,1,samsung galaxy watch 5 pro smartwatchdurable smartwatch built for outdoor fitness and adventure tracking.,"samsung galaxy watch 5 pro smartwatchthis smartwatch offers extended battery life, gps tracking, and advanced health features for active lifestyles.",samsung galaxy watch 5 pro smartwatch,buy samsung galaxy watch 5 pro for outdoor fitness tracking.,2026-03-14 13:53:52
219,samsung galaxy watch fe smartwatch,Samsung,Electronics,Smart Watch,samsung-galaxy-watch-fe-smartwatch,uploads/2026-03-14_1773517920_69b5bc60473d2_Samsung Galaxy Watch FE Smartwatch.webp,70,sam-smt-061,199,179,2026-03-08,2026-03-29,top,1,1,samsung galaxy watch fe smartwatchaffordable smartwatch designed for everyday fitness monitoring.,samsung galaxy watch fe smartwatchthis smartwatch provides essential activity tracking and smart notifications for daily convenience.,samsung galaxy watch fe smartwatch,shop samsung galaxy watch fe with essential smart features.,2026-03-14 13:53:52
220,samsung galaxy watch 4 smartwatch,Samsung,Electronics,Smart Watch,samsung-galaxy-watch-4-smartwatch,uploads/2026-03-14_1773517950_69b5bc7e8e130_Samsung Galaxy Watch 4 Smartwatch.jpg,80,sam-smt-062,249,219,2026-03-08,2026-03-29,top,1,1,samsung galaxy watch 4 smartwatchreliable smartwatch with strong health monitoring features.,"samsung galaxy watch 4 smartwatchthis smartwatch provides body composition tracking, heart monitoring, and everyday smart connectivity.",samsung galaxy watch 4 smartwatch,buy samsung galaxy watch 4 with powerful health tracking features.,2026-03-14 13:53:52
221,xiaomi watch s1 smartwatch,Xiaomi,Electronics,Smart Watch,xiaomi-watch-s1-smartwatch,uploads/2026-03-14_1773518012_69b5bcbc6af89_Xiaomi Watch S1 Smartwatch.webp,70,xia-smt-063,199,179,2026-03-08,2026-03-29,featured,1,1,xiaomi watch s1 smartwatchelegant smartwatch with advanced fitness tracking and long battery life.,"xiaomi watch s1 smartwatchthis smartwatch supports heart monitoring, sleep tracking, and sports modes for active users.",xiaomi watch s1 smartwatch,shop xiaomi watch s1 with stylish design and strong fitness tracking.,2026-03-14 13:53:52
223,xiaomi watch 2 pro smartwatch,Xiaomi,Electronics,Smart Watch,xiaomi-watch-2-pro-smartwatch,uploads/2026-03-14_1773518186_69b5bd6a543fa_Xiaomi Watch 2 Pro Smartwatch.webp,60,xia-smt-065,279,249,2026-03-08,2026-03-29,featured,1,1,xiaomi watch 2 pro smartwatchpremium smartwatch with powerful performance and modern design.,"xiaomi watch 2 pro smartwatchthis smartwatch delivers smooth performance, accurate fitness tracking, and stylish design.",xiaomi watch 2 pro smartwatch,shop xiaomi watch 2 pro for advanced smartwatch performance.,2026-03-14 13:53:52
224,xiaomi mi watch smartwatch,Xiaomi,Electronics,Smart Watch,xiaomi-mi-watch-smartwatch,uploads/2026-03-14_1773518219_69b5bd8b4418e_Xiaomi Mi Watch Smartwatch.jpg,85,xia-smt-066,149,129,2026-03-08,2026-03-29,top,1,1,xiaomi mi watch smartwatchaffordable smartwatch designed for daily activity tracking.,xiaomi mi watch smartwatchthis smartwatch provides essential fitness tracking features and long battery life.,xiaomi mi watch smartwatch,buy xiaomi mi watch for simple fitness monitoring.,2026-03-14 13:53:52
225,xiaomi redmi watch 4 smartwatch,Xiaomi,Electronics,Smart Watch,xiaomi-redmi-watch-4-smartwatch,uploads/2026-03-14_1773518244_69b5bda47c182_Xiaomi Redmi Watch 4 Smartwatch.jpg,90,xia-smt-067,129,109,2026-03-08,2026-03-29,top,1,1,xiaomi redmi watch 4 smartwatchbudget friendly smartwatch with modern design and basic smart features.,"xiaomi redmi watch 4 smartwatchthis smartwatch offers step tracking, notifications, and health monitoring at an affordable price.",xiaomi redmi watch 4 smartwatch,shop xiaomi redmi watch 4 with affordable smartwatch features.,2026-03-14 13:53:52
241,sony god of war ps2 chains of olympus disc (2008),Sony,Electronics,Game Disc,sony-god-of-war-ps2-chains-of-olympus-disc-2008,uploads/2026-03-14_1773518769_69b5bfb1ab7ea_Sony God of War PS2 Chains of Olympus Disc (2008)  .jpg,95,son-gme-gow-068,39,32,2026-03-08,2026-03-29,featured,1,1,god of war chains of olympus ps2 discclassic action adventure game disc featuring the legendary spartan warrior kratos.,god of war chains of olympus ps2 game discthis game disc delivers a story driven action experience set in greek mythology. players control kratos as he battles mythological creatures and powerful gods in an intense combat system.a collectible disc for fans of the god of war series and classic playstation titles.,sony god of war ps4 standard edition game disc,shop sony god of war ps4 standard edition game disc with cinematic action and story driven gameplay.,2026-03-14 14:19:12
242,sony god of war psp ghost of sparta disc (2010),Sony,Electronics,Game Disc,sony-god-of-war-psp-ghost-of-sparta-disc-2010,uploads/2026-03-14_1773518716_69b5bf7c39415_5. God of War- Ghost of Sparta (2010) .jpg,70,son-gme-gow-069,69,58,2026-03-08,2026-03-29,best,1,1,god of war ghost of sparta psp discepic action adventure game featuring kratos and his journey through greek mythology.,god of war ghost of sparta psp game discthis playstation portable game continues the legendary journey of kratos with cinematic storytelling and brutal combat mechanics. players explore mythological locations while defeating powerful enemies and bosses.a must have game disc for god of war collectors and fans of portable playstation titles.,sony god of war ps4 collector edition game disc,buy sony god of war ps4 collector edition game disc with premium collector appeal and action adventure gameplay.,2026-03-14 14:19:12
243,sony god of war 2 (2007) disc,Sony,Electronics,Game Disc,sony-god-of-war-2-2007-disc,uploads/2026-03-14_1773518927_69b5c04f00435_7. God of War 2 (2007) .jpg,82,son-gme-gow-070,59,49,2026-03-08,2026-03-29,top,1,1,god of war 2 game disclegendary playstation action game featuring intense battles and mythological storytelling.,"god of war ii game discthis iconic sequel expands the story of kratos with larger battles, powerful bosses, and cinematic gameplay. the game blends puzzle solving, exploration, and intense combat.a classic playstation game disc valued by collectors and long time fans of the series.",sony god of war ps4 deluxe edition game disc,shop sony god of war ps4 deluxe edition game disc with cinematic combat and premium series presentation.,2026-03-14 14:19:12
244,sony god of war 3 ps4 hits edition game disc,Sony,Electronics,Game Disc,sony-god-of-war-3-ps4-hits-edition-game-disc,uploads/2026-03-14_1773519002_69b5c09a83fcf_8. God of War 3 (2010) .jpg,88,son-gme-gow-071,29,24,2026-03-08,2026-03-29,featured,1,1,god of war 3 ps4 hits edition discremastered action adventure game with stunning visuals and legendary combat.,god of war 3 ps4 hits edition game discthis remastered version of god of war iii brings improved graphics and smoother gameplay to playstation 4. players experience the epic final battle between kratos and the greek gods.a great collectible disc for action game enthusiasts and god of war fans.,sony god of war ps4 hits edition game disc,buy sony god of war ps4 hits edition game disc with acclaimed action adventure gameplay and accessible value.,2026-03-14 14:19:12
248,sony attack on titan 2 final battle game disc,Sony,Electronics,Game Disc,sony-attack-on-titan-2-final-battle-game-disc,uploads/2026-03-14_1773519188_69b5c154b72ef_Sony Attack on Titan 2 Final Battle Game Disc.jpg,72,son-gme-aot-075,49,42,2026-03-08,2026-03-29,featured,1,1,"attack on titan 2 final battle game discanime action game disc with fast movement, combat, and dramatic story themes.","sony attack on titan 2 final battle game discthis game disc is designed for players who enjoy anime inspired action, fast paced movement, and character driven battles. it offers strong appeal to fans of action games and manga or anime themed titles.a distinctive playstation game disc for anime game collections.",sony attack on titan 2 final battle game disc,buy sony attack on titan 2 final battle game disc with anime action gameplay and fast paced combat.,2026-03-14 14:19:12
249,sony battlefield 1 revolution game disc,Sony,Electronics,Game Disc,sony-battlefield-1-revolution-game-disc,uploads/2026-03-14_1773519213_69b5c16daec4e_Sony Battlefield 1 Revolution Game Disc.jpg,78,son-gme-btf-076,29,24,2026-03-08,2026-03-29,top,1,1,"battlefield 1 revolution game disclarge scale shooter game disc focused on warfare, tactical combat, and multiplayer action.","sony battlefield 1 revolution game discthis battlefield title is suitable for players who enjoy military shooter gameplay, large battle environments, and first person action on playstation. it offers strong value for fans of competitive and cinematic war themed games.a reliable disc for shooter game libraries.",sony battlefield 1 revolution game disc,shop sony battlefield 1 revolution game disc with large scale shooter action and military gameplay.,2026-03-14 14:19:12
250,sony battlefield v definitive edition game disc,Sony,Electronics,Game Disc,sony-battlefield-v-definitive-edition-game-disc,uploads/2026-03-14_1773519263_69b5c19f1b1fd_Sony Battlefield 2042 PS5 Game Disc.jpg,74,son-gme-btf-077,34,28,2026-03-08,2026-03-29,featured,1,1,battlefield v definitive edition game discwar themed shooter game disc built for tactical combat and multiplayer battles.,"sony battlefield v definitive edition game discthis game disc offers battlefield style shooter gameplay with large conflict settings, tactical movement, and military atmosphere. it is suitable for players who want a competitive and action heavy playstation shooter experience.a strong addition to any shooter focused collection.",sony battlefield v definitive edition game disc,buy sony battlefield v definitive edition game disc with tactical shooter gameplay and multiplayer action.,2026-03-14 14:19:12
252,sony battlefield 4 premium edition game disc,Sony,Electronics,Game Disc,sony-battlefield-4-premium-edition-game-disc,uploads/2026-03-14_1773519290_69b5c1ba8c13f_Sony Battlefield 4 Premium Edition Game Disc.jpeg,68,son-gme-btf-079,24,19,2026-03-08,2026-03-29,top,1,1,battlefield 4 premium edition game discmilitary shooter game disc with tactical action and premium edition appeal.,"sony battlefield 4 premium edition game discthis battlefield disc provides a classic first person shooter experience with military theme, vehicle combat, and multiplayer appeal. it is suitable for players who want a well known console war game in their collection.a dependable shooter title for playstation users.",sony battlefield 4 premium edition game disc,buy sony battlefield 4 premium edition game disc with tactical military action and classic shooter gameplay.,2026-03-14 14:19:12
253,sony battlefield hardline deluxe edition game disc,Sony,Electronics,Game Disc,sony-battlefield-hardline-deluxe-edition-game-disc,uploads/2026-03-14_1773519310_69b5c1ce17a94_Sony Battlefield Hardline Deluxe Edition Game Disc.jpg,62,son-gme-btf-080,21,17,2026-03-08,2026-03-29,featured,1,1,battlefield hardline deluxe edition game discaction shooter game disc with urban combat and police themed gameplay.,sony battlefield hardline deluxe edition game discthis battlefield title introduces a different combat setting focused on urban conflict and fast paced action. it is suitable for players who want shooter variety while staying within the battlefield series.a useful playstation disc for series diversity.,sony battlefield hardline deluxe edition game disc,shop sony battlefield hardline deluxe edition game disc with fast paced urban shooter gameplay.,2026-03-14 14:19:12
254,sony ghost of tsushima director cut game disc,Sony,Electronics,Game Disc,sony-ghost-of-tsushima-director-cut-game-disc,uploads/2026-03-14_1773519340_69b5c1ec7a31d_Sony Ghost of Tsushima Director Cut Game Disc.jpg,84,son-gme-rnd-081,49,42,2026-03-08,2026-03-29,best,1,1,ghost of tsushima director cut game discstory rich action adventure game disc with cinematic sword combat and open world exploration.,"sony ghost of tsushima director cut game discthis playstation action title is suitable for players who enjoy immersive world design, strong story presentation, and polished single player gameplay. it offers a different style from shooter titles while still fitting a premium game disc collection.a standout title for adventure focused players.",sony ghost of tsushima director cut game disc,buy sony ghost of tsushima director cut game disc with cinematic adventure gameplay and strong story presentation.,2026-03-14 14:19:12
255,sony the last of us part i game disc,Sony,Electronics,Game Disc,sony-the-last-of-us-part-i-game-disc,uploads/2026-03-14_1773519366_69b5c20688413_Sony The Last of Us Part I Game Disc.webp,80,son-gme-rnd-082,59,49,2026-03-08,2026-03-29,featured,1,1,"the last of us part i game discstory driven action game disc focused on survival, exploration, and emotional narrative.","sony the last of us part i game discthis playstation title offers a strong narrative experience with survival gameplay, cinematic design, and widely recognized storytelling. it is suitable for players who value single player quality and polished adventure presentation.a valuable game disc for premium playstation libraries.",sony the last of us part i game disc,shop sony the last of us part i game disc with emotional story driven gameplay and cinematic action.,2026-03-14 14:19:12
256,apple macbook air m1 laptop,Apple,Computers & Laptops,Laptop,apple-macbook-air-m1-laptop,uploads/2026-03-14_1773519390_69b5c21ecf943_Apple MacBook Air M1 Laptop.jpg,55,apl-lpt-083,899,829,2026-03-08,2026-03-29,featured,1,1,apple macbook air m1 laptoplightweight laptop designed for smooth daily productivity and long battery life.,"apple macbook air m1 laptopthis laptop offers a compact design, quiet operation, and efficient apple silicon performance for study, office work, coding, and everyday creative tasks. it is a practical option for users who want portability and stable performance.a strong entry macbook for modern daily computing.",apple macbook air m1 laptop,shop apple macbook air m1 laptop with lightweight design and efficient everyday performance.,2026-03-14 14:31:06
257,apple macbook air m2 laptop,Apple,Computers & Laptops,Laptop,apple-macbook-air-m2-laptop,uploads/2026-03-14_1773519416_69b5c2383ab9c_Apple MacBook Air M2 Laptop.jpg,50,apl-lpt-084,1099,1019,2026-03-08,2026-03-29,best,1,1,"apple macbook air m2 laptopmodern apple laptop designed for portability, productivity, and creative everyday use.","apple macbook air m2 laptopthis laptop delivers strong apple silicon performance in a thin and lightweight design suitable for students, developers, and professionals. it supports multitasking, content creation, and reliable daily computing with excellent battery efficiency.a premium ultraportable macbook for everyday workflows.",apple macbook air m2 laptop,buy apple macbook air m2 laptop with premium portability and strong apple silicon performance.,2026-03-14 14:31:06
258,apple macbook air m3 laptop,Apple,Computers & Laptops,Laptop,apple-macbook-air-m3-laptop,uploads/2026-03-14_1773519461_69b5c2657bf1c_Apple MacBook Air M3 Laptop.jpg,45,apl-lpt-085,1299,1219,2026-03-08,2026-03-29,best,1,1,apple macbook air m3 laptoppowerful thin laptop built for fast multitasking and modern daily productivity.,"apple macbook air m3 laptopthis macbook air combines a slim design with newer apple silicon performance for office tasks, coding, study, media work, and general productivity. it is suitable for customers who want a lightweight premium laptop with smooth efficiency.a versatile apple laptop for work and everyday digital tasks.",apple macbook air m3 laptop,shop apple macbook air m3 laptop with modern apple silicon power and lightweight design.,2026-03-14 14:31:06
259,apple macbook pro 14 inch m3 laptop,Apple,Computers & Laptops,Laptop,apple-macbook-pro-14-inch-m3-laptop,uploads/2026-03-14_1773519484_69b5c27c69c1b_Apple MacBook Pro 14 Inch M3 Laptop.jpg,35,apl-lpt-086,1799,1699,2026-03-08,2026-03-29,featured,1,1,apple macbook pro 14 inch m3 laptopprofessional laptop designed for advanced productivity and creative workflows.,"apple macbook pro 14 inch m3 laptopthis laptop is suitable for users who need stronger performance for editing, design, development, and demanding daily workloads. it offers a premium display, fast apple silicon processing, and practical portability.a strong macbook pro option for professional users and creators.",apple macbook pro 14 inch m3 laptop,buy apple macbook pro 14 inch m3 laptop with pro level performance and premium display quality.,2026-03-14 14:31:06
262,dell inspiron 15 performance laptop,Dell,Computers & Laptops,Laptop,dell-inspiron-15-performance-laptop,uploads/2026-03-14_1773519575_69b5c2d700ea2_Dell Inspiron 15 Performance Laptop.jpg,45,dll-lpt-089,799,719,2026-03-08,2026-03-29,top,1,1,"dell inspiron 15 performance laptopreliable everyday laptop built for office work, study, and practical computing tasks.","dell inspiron 15 performance laptopthis laptop provides balanced performance, a practical screen size, and dependable usability for browsing, online meetings, study, and routine productivity. it is suitable for customers who want an accessible daily windows laptop.a practical dell laptop for work and home use.",dell inspiron 15 performance laptop,shop dell inspiron 15 performance laptop with dependable everyday computing power.,2026-03-14 14:31:06
